dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
pork,pork_portion01_day5_rep3,pork_portion01,5,3,Spoiled,2,0.069568306,0.34260696,0.4271047,0.057314746,0.05158214,0.0518946,0.53749156,0.84852254,0.4271047,0.003510307,0.114318244,0.0518946,0.3383574,0.94511235,0.93076265,0.053049244,0.005449209,0.0039319177,0.7112238,0.50188524,0.12726268,0.03557863,0.036478736,0.051206693,0.1048321,0.82222104,0.7112238,0.0023245353,0.06512414,0.03557863,0.57920045,0.06064169,0.21745136,0.034560304,0.0046396446,0.0045700856,0.94385684,0.59446436,7.686706e-05,0.031123355,0.0392189,0.0016161415,0.10290838,0.9999205,0.94385684,0.004245971,0.0016290545,0.031123355,0.7079825,0.11099077,0.29499358,0.03167094,0.010379564,0.009598626,0.8836495,0.47959992,0.37225908,0.04966796,0.05398238,0.05413573,0.032985296,0.578972,0.8836495,0.002223842,0.04216816,0.04966796,0.6294852,0.15320261,0.13207464,0.04750807,0.007622622,0.006275314,1.1615106,1.1120179,1.1617999,0.15853277,0.13559228,0.18570472
pork,pork_portion02_day5_rep3,pork_portion02,5,3,Spoiled,2,0.05784799,0.37166384,0.50414276,0.060211625,0.061262343,0.061259605,0.5477098,0.8943823,0.50414276,0.0039205253,0.10265831,0.061259605,0.37081462,0.95221347,0.90279377,0.06123269,0.008916355,0.0053448323,0.7553458,0.54990745,0.022860209,0.05321406,0.056658402,0.04048253,0.11786203,0.97129977,0.7553458,0.004135827,0.04902243,0.05321406,0.62210304,0.053377472,0.2573015,0.051897347,0.008076003,0.012871103,0.9651716,0.6100083,0.0,0.023637854,0.025741624,0.0,0.10344792,1.0,0.9651716,0.003076724,0.0,0.023637854,0.72364223,0.112111226,0.30023998,0.02127649,0.0076857554,0.006671848,0.8687042,0.3917006,0.27314293,0.04638225,0.044736635,0.04667383,0.03145442,0.685456,0.8687042,0.0026010245,0.040233366,0.04638225,0.5772146,0.18478622,0.16099294,0.040072754,0.007125935,0.0076927184,1.1347741,1.0923965,1.0871127,0.12491427,0.16899282,0.21473809
pork,pork_portion03_day5_rep3,pork_portion03,5,3,Spoiled,2,0.06808019,0.3618976,0.47410777,0.060932137,0.06450702,0.061431024,0.54412067,0.8669727,0.47410777,0.007052007,0.11107238,0.061431024,0.35951275,0.9490318,0.914612,0.06454216,0.021438971,0.010918401,0.6978768,0.47458482,0.15316358,0.05167534,0.05388026,0.06544469,0.09655973,0.7841828,0.6978768,0.0033138967,0.08023505,0.05167534,0.5581286,0.07008321,0.19977556,0.050606396,0.0075273695,0.0061025275,0.931813,0.7544611,0.006009109,0.026196936,0.02601808,0.019233651,0.13291915,0.9932477,0.931813,0.0012120531,0.021115478,0.026196936,0.801241,0.025878247,0.31602165,0.023303164,0.002598196,0.0076486105,0.9046673,0.39829725,0.26477206,0.048966058,0.04920041,0.051299386,0.032533348,0.70760554,0.9046673,0.0019310453,0.044202723,0.048966058,0.59462875,0.19455644,0.17473002,0.042855628,0.0068347664,0.0072023673,1.150213,1.1855997,1.0825608,0.27307665,0.13211028,0.30183485
pork,pork_portion04_day5_rep3,pork_portion04,5,3,Spoiled,2,0.10848562,0.40035555,0.47207254,0.06566461,0.0634395,0.062846504,0.53111273,0.7829605,0.47207254,0.0036587017,0.117947064,0.062846504,0.39438957,0.9340041,0.9366265,0.06450044,0.006760547,0.004322749,0.76456094,0.61786234,0.20159538,0.04916854,0.054846406,0.06341515,0.1211373,0.73825306,0.76456094,0.0034766323,0.06754736,0.04916854,0.67028433,0.02589268,0.22506353,0.04958809,0.007050629,0.005283615,0.9434227,0.62007344,0.0002886232,0.0399391,0.047614895,0.004926069,0.107370615,0.99970204,0.9434227,0.0047181267,0.0049409275,0.0399391,0.7225639,0.098016135,0.29834026,0.039506815,0.011459907,0.012052279,0.8571242,0.40398213,0.278626,0.042029984,0.03934167,0.04044575,0.034187704,0.6744785,0.8571242,0.0019574105,0.032617003,0.042029984,0.5784582,0.17492543,0.15806736,0.036342684,0.005139032,0.004874214,1.1862152,1.1018093,1.1028309,0.11534482,0.18743344,0.21530905
pork,pork_portion05_day5_rep3,pork_portion05,5,3,Spoiled,2,0.03614995,0.28355753,0.34538433,0.047429502,0.062095318,0.07297598,0.5303954,0.9067434,0.34545952,0.009451315,0.111876406,0.07310953,0.2758073,0.94698054,0.94493055,0.0654263,0.008464204,0.015027606,0.6837904,0.4625202,0.08781976,0.046358917,0.045595396,0.06572569,0.10254438,0.8740718,0.6837904,0.003933406,0.08928196,0.046358917,0.54528487,0.068718985,0.21615694,0.0438992,0.0048751356,0.012429342,0.9409028,0.5727056,0.0,0.03342694,0.03782614,0.0,0.099436164,1.0,0.9409028,0.004927295,0.0,0.03342694,0.6947182,0.120545514,0.29181883,0.030337004,0.013109768,0.009321361,0.8694434,0.3924289,0.26969004,0.043637984,0.05823314,0.05486954,0.032278806,0.6896587,0.8694434,0.0035702433,0.052003704,0.043637984,0.57830554,0.18426988,0.16338827,0.043598283,0.015432704,0.011058335,1.1726348,1.1335943,1.1331553,0.17533119,0.1312513,0.18468109
pork,pork_portion06_day5_rep3,pork_portion06,5,3,Spoiled,2,0.034681946,0.30007064,0.34842125,0.042726077,0.052743994,0.0611391,0.5231867,0.9110379,0.34842125,0.0065663964,0.10247617,0.0611391,0.29124203,0.9389058,0.9521651,0.05512494,0.0062755425,0.010671815,0.7200811,0.5417277,0.24988447,0.067500904,0.07441805,0.08747933,0.10143081,0.658504,0.7200811,0.0031103487,0.084993,0.067500904,0.60902274,0.0480679,0.1788559,0.06869189,0.006846275,0.011427936,0.926915,0.69204164,1.348545e-06,0.04483165,0.046106957,7.2708965e-05,0.122306004,0.9999973,0.926915,0.0046189274,0.00014541815,0.04483165,0.76081705,0.054872952,0.30635047,0.03969866,0.012678782,0.01252979,0.8765719,0.4177705,0.29056394,0.04249278,0.044018723,0.04539853,0.034451228,0.6683151,0.8765719,0.001627158,0.036855336,0.04249278,0.5931482,0.17607684,0.15917176,0.03911617,0.003989239,0.0057309084,1.2217134,1.1912562,1.1410055,0.19834992,0.1304828,0.25389922
pork,pork_portion07_day5_rep3,pork_portion07,5,3,Spoiled,2,0.008607962,0.30906725,0.5218595,0.025065808,0.047468748,0.048729878,0.56745106,0.985553,0.5218595,0.005200968,0.039322555,0.048729878,0.31798753,0.8788008,0.85971767,0.04674383,0.30723497,0.0041953214,0.5189344,0.3008013,0.08440152,0.046188015,0.046060447,0.05859105,0.080847204,0.84308064,0.5189344,0.0042537944,0.101463005,0.046188015,0.38656375,0.082690515,0.15799455,0.04634641,0.0049014566,0.011302634,0.9311776,0.6321264,0.00053662155,0.039004434,0.04339902,0.005970689,0.11103015,0.999425,0.9311776,0.003732108,0.0062095844,0.039004434,0.72582394,0.086815484,0.29827034,0.037267692,0.008214649,0.011532156,0.87451327,0.39864603,0.2691534,0.048801206,0.04828117,0.05021147,0.033726186,0.6926048,0.87451327,0.0020293752,0.042361353,0.048801206,0.58268064,0.18352708,0.16575271,0.04335804,0.004330115,0.005770988,1.0634423,1.052993,1.0173768,0.36714002,0.2206582,0.21772473
pork,pork_portion08_day5_rep3,pork_portion08,5,3,Spoiled,2,0.0880934,0.2882023,0.25601572,0.060820647,0.067161076,0.07541832,0.47044656,0.7246561,0.28828183,0.011770111,0.15437824,0.067332976,0.27598187,0.92870826,0.4058546,0.07196176,0.0043964074,0.48578066,0.5595997,0.3552196,0.18131402,0.07312756,0.07555551,0.07351173,0.073917665,0.6840469,0.5595997,0.01027848,0.09647114,0.07312756,0.43725374,0.07452937,0.13378623,0.07444116,0.008403743,0.017102007,0.9199982,0.6166276,0.0,0.042827476,0.04955957,0.0,0.10954493,1.0,0.9199982,0.00445766,0.0,0.042827476,0.7131646,0.08994321,0.29455933,0.04231789,0.008938058,0.013076316,0.8464103,0.3147442,0.22286737,0.03485679,0.052837335,0.041600082,0.022573315,0.7361588,0.8464103,0.006459956,0.039740257,0.03485679,0.5335192,0.20823973,0.16825745,0.035575096,0.015450292,0.006632132,0.910852,0.95238763,0.8011572,0.3197067,0.16832636,0.24943678
pork,pork_portion09_day5_rep3,pork_portion09,5,3,Spoiled,2,0.047759324,0.20510122,0.1463724,0.040450767,0.043902475,0.05624564,0.42601314,0.7851207,0.20510122,0.04541435,0.16068067,0.043902475,0.18700184,0.935377,0.08192135,0.048888523,0.007353432,0.234611,0.59323585,0.3690806,0.12457439,0.06748775,0.059528857,0.069686584,0.08351251,0.789251,0.59323585,0.008681906,0.11387298,0.06748775,0.45652738,0.07984497,0.16768008,0.06045144,0.006488401,0.029169107,0.89754814,0.65246636,1.7525059e-05,0.053696256,0.061161276,0.00045372447,0.118998475,0.9999731,0.89754814,0.005057808,0.00061636296,0.053696256,0.7278715,0.062298153,0.29637682,0.05315208,0.010418834,0.016524754,0.857771,0.4097744,0.30787787,0.049290985,0.046647187,0.04734688,0.028663926,0.6411175,0.857771,0.0023443152,0.03723697,0.049290985,0.5823686,0.17379132,0.14402594,0.042984717,0.006063805,0.005847638,0.9010736,1.0491891,0.8603399,0.30082944,0.15881263,0.23835394
pork,pork_portion10_day5_rep3,pork_portion10,5,3,Spoiled,2,0.038088277,0.26460597,0.24223292,0.034036785,0.032410998,0.03464646,0.48124522,0.86674863,0.26460597,0.006793888,0.11086095,0.032410998,0.25033647,0.9270777,0.7701964,0.03519052,0.0029769102,0.41541484,0.5775756,0.3436714,0.099081874,0.06280579,0.064431444,0.06737109,0.08284481,0.8358194,0.5775756,0.006642286,0.10159854,0.06280579,0.43498337,0.085900635,0.1716603,0.06289642,0.00774107,0.012959759,0.885117,0.60819227,0.0,0.039366715,0.039677083,0.0,0.11237599,1.0,0.885117,0.0028997678,0.0,0.039366715,0.69741064,0.07930798,0.2882445,0.035781965,0.0052437447,0.011447253,0.8875593,0.40053847,0.31232506,0.031086074,0.029470343,0.029691987,0.023380818,0.6468899,0.8875593,0.0016449507,0.02271857,0.031086074,0.58993673,0.18887605,0.14626336,0.026472012,0.004803216,0.0041723778,1.0487702,1.0727844,1.0244815,0.28723407,0.18777509,0.20907998
pork,pork_portion11_day5_rep1,pork_portion11,5,1,Spoiled,2,0.050055556,0.3431769,0.4409089,0.058065392,0.056995668,0.05971738,0.5398087,0.8977843,0.4409089,0.0029561147,0.10673104,0.05971738,0.33934507,0.9467209,0.92287725,0.057672687,0.0060629016,0.005321952,0.6305673,0.39123732,0.067710556,0.06521749,0.061554648,0.06786288,0.09344093,0.89826435,0.6305673,0.0048027,0.097032756,0.06521749,0.48269692,0.08300183,0.20035812,0.061142582,0.0049268035,0.0144898,0.8841076,0.63356453,0.0004301164,0.04644457,0.04873278,0.005611521,0.11729207,0.99951816,0.8841076,0.003840528,0.0059472686,0.04644457,0.7124886,0.06606503,0.29168513,0.043251235,0.007999516,0.013561797,0.8837425,0.5108293,0.24998924,0.053105477,0.05722778,0.07082901,0.066501796,0.7186496,0.8837425,0.0036275985,0.066889875,0.053105477,0.643179,0.13266224,0.19997388,0.050816108,0.008161507,0.012378147,1.1351627,1.1459469,1.1303079,0.24785417,0.16799048,0.13285317
pork,pork_portion12_day5_rep1,pork_portion12,5,1,Spoiled,2,0.11852808,0.3450363,0.31680983,0.083408706,0.0953873,0.10491468,0.4760768,0.6963677,0.34524798,0.012213089,0.16988823,0.09575633,0.3334004,0.92280483,0.63034993,0.09918941,0.006429041,0.4757304,0.750253,0.45820576,0.0017565497,0.07211446,0.06466261,0.011477938,0.09931417,0.99797946,0.750253,0.005258363,0.012614245,0.07211446,0.5639301,0.09882739,0.2465079,0.06235616,0.008031485,0.019522943,0.91225755,0.609174,0.000574854,0.050997015,0.063912176,0.006301235,0.10906796,0.99938565,0.91225755,0.00665535,0.0066259135,0.050997015,0.7064593,0.090481706,0.29228827,0.052523527,0.016038422,0.015931264,0.8995312,0.5140206,0.3468049,0.052953515,0.056960333,0.06119535,0.04831167,0.61514217,0.8995312,0.0027812326,0.05048686,0.052953515,0.6526656,0.14127478,0.15716073,0.050466217,0.007637387,0.009852557,0.93777263,0.9727386,0.96779513,0.14993353,0.13288599,0.15405566
pork,pork_portion13_day5_rep1,pork_portion13,5,1,Spoiled,2,0.061695915,0.3557046,0.42207322,0.06474623,0.06328411,0.071049154,0.5272381,0.8652591,0.42207322,0.012637055,0.13323174,0.071049154,0.3489929,0.936614,0.940303,0.06414157,0.011225704,0.019947954,0.6999028,0.454871,0.07318375,0.068767525,0.06881842,0.0650145,0.09923303,0.9004714,0.6999028,0.0045278072,0.08464093,0.068767525,0.54533917,0.07969862,0.22193769,0.06585906,0.0060081403,0.013579142,0.8977904,0.57377034,0.0,0.03736151,0.03288722,0.0,0.10438571,1.0,0.8977904,0.0021395828,0.0,0.03736151,0.68104947,0.10212437,0.28525698,0.031146266,0.0028149942,0.010093249,0.8934911,0.45335874,0.3252209,0.04492083,0.051857248,0.056270808,0.03560365,0.6358553,0.8934911,0.0025402196,0.047897432,0.04492083,0.61831486,0.16729775,0.15268195,0.043496236,0.0100419065,0.0114726545,1.1352993,1.1116292,1.1334587,0.151425,0.13339947,0.16049716
pork,pork_portion14_day5_rep1,pork_portion14,5,1,Spoiled,2,0.06720722,0.268961,0.32020327,0.086395934,0.06222249,0.05447638,0.5298643,0.8108383,0.3202478,0.010780601,0.216168,0.05452404,0.26309547,0.9539479,0.95330125,0.06752911,0.0062874286,0.015952853,0.5743437,0.33237475,0.13369147,0.0414403,0.04180599,0.04236128,0.07303411,0.76907504,0.5743437,0.004309281,0.060995374,0.0414403,0.427674,0.0913855,0.15478548,0.041399635,0.0049039605,0.008013378,0.93403476,0.6324445,0.0,0.019453738,0.026035966,0.0,0.11090296,1.0,0.93403476,0.0031831416,0.0,0.019453738,0.72705156,0.08783849,0.29883566,0.020839581,0.007317819,0.006362111,0.8453566,0.51965994,0.41932413,0.04229123,0.041010994,0.041177586,0.03753629,0.50305927,0.8453566,0.0021325594,0.027079785,0.04229123,0.6397653,0.121081874,0.10989427,0.038407236,0.0051154243,0.004800402,1.1868982,1.1805618,1.2437369,0.33224985,0.2188146,0.21076731
pork,pork_portion15_day5_rep1,pork_portion15,5,1,Spoiled,2,0.012368617,0.22187437,0.34228867,0.028500874,0.07279809,0.08637421,0.5601399,0.9717132,0.34228867,0.010568298,0.059828974,0.08637421,0.21733142,0.9332268,0.9117646,0.07732341,0.20043789,0.013853975,0.45898354,0.25809294,0.27566522,0.06542285,0.06810949,0.06753622,0.94187826,0.44601727,0.45898354,0.19706367,0.07422634,0.06542285,0.34382808,0.09082466,0.029866394,0.069606155,0.0059957593,0.0059015537,0.9131518,0.6884754,0.0,0.031912163,0.03727227,0.0,0.123684846,1.0,0.9131518,0.0032160284,0.0,0.031912163,0.75475746,0.050734993,0.30389342,0.03180626,0.0070170895,0.009922164,0.9171962,0.5632351,0.39845744,0.042276777,0.043597534,0.04728325,0.050716188,0.5648983,0.9171962,0.0020619973,0.035893343,0.042276777,0.68720603,0.12621714,0.14667927,0.03912519,0.0063463026,0.008364152,1.2261269,1.1988019,1.2072293,0.49554107,0.364426,0.1870215
pork,pork_portion16_day5_rep1,pork_portion16,5,1,Spoiled,2,0.0052229078,0.19841903,0.32687628,0.019321373,0.07573286,0.093350716,0.5669677,0.9886929,0.32687628,0.011758404,0.037513614,0.093350716,0.19336195,0.88209194,0.907392,0.08129417,0.29815626,0.01382996,0.5344032,0.31582963,0.16534624,0.06654148,0.0680128,0.07270467,0.06573054,0.70033735,0.5344032,0.003309613,0.098429486,0.06654148,0.40342054,0.08429899,0.12698573,0.067769036,0.0061179716,0.00811277,0.848965,0.6252378,3.0065361e-05,0.034842037,0.038468324,0.00066714926,0.12062195,0.99995685,0.848965,0.0032671713,0.00085509685,0.034842037,0.6971161,0.05519672,0.2855864,0.03379536,0.0068513663,0.0105759455,0.90059984,0.5722051,0.42970538,0.04928206,0.047385104,0.04599223,0.04823519,0.5222655,0.90059984,0.0028461465,0.029073147,0.04928206,0.6877755,0.11693526,0.12983602,0.044337247,0.004207905,0.0058986447,1.1356198,1.1507243,1.1977073,0.3350495,0.2862359,0.16780068
pork,pork_portion17_day5_rep1,pork_portion17,5,1,Spoiled,2,0.0014214332,0.24343547,0.43558267,0.00768111,0.04705014,0.057212133,0.57240224,0.9971503,0.43558267,0.007021169,0.014763401,0.057212133,0.249757,0.6504684,0.8707762,0.04862556,0.4688694,0.010265288,0.40167084,0.17974693,0.18599424,0.056705717,0.05737515,0.0547299,0.6134159,0.5703541,0.40167084,0.47595495,0.081892125,0.056705717,0.27034009,0.10214056,0.04661337,0.05893903,0.0059860786,0.010086194,0.87952304,0.6215577,0.0,0.02475069,0.02278366,0.0,0.115841955,1.0,0.87952304,0.0020496582,0.0,0.02475069,0.70391035,0.07018162,0.28940096,0.02113506,0.0031608746,0.006956151,0.89963317,0.46039855,0.3443346,0.04080945,0.062188346,0.057193767,0.033332933,0.61687785,0.89963317,0.0050629466,0.049788013,0.04080945,0.6251616,0.1669822,0.14591406,0.04590442,0.018619644,0.00923381,0.9901169,0.93860817,0.9487426,0.49794614,0.37411678,0.19015838
pork,pork_portion18_day5_rep1,pork_portion18,5,1,Spoiled,2,0.00055606366,0.21470305,0.30061474,0.003613169,0.034808453,0.03696604,0.5460095,0.998331,0.30061474,0.009502362,0.010617385,0.03696604,0.20649953,0.9655319,0.93152463,0.036556497,0.01043516,0.010290626,0.4833828,0.22693399,0.09311187,0.040026855,0.040734872,0.0420296,0.054950386,0.8109154,0.4833828,0.004560228,0.0749276,0.040026855,0.32924092,0.10720222,0.13211462,0.04045681,0.0048975847,0.007491629,0.8867052,0.68429637,0.0,0.026860354,0.027975287,0.0,0.12661298,1.0,0.8867052,0.002560372,0.0,0.026860354,0.74495506,0.041519437,0.29986957,0.024685124,0.0053809495,0.007994542,0.9118649,0.52336204,0.3398859,0.04950827,0.05084828,0.054969586,0.051319707,0.6274542,0.9118649,0.0022067383,0.04208833,0.04950827,0.661704,0.1411094,0.16536437,0.0458523,0.0052651814,0.007789154,1.1793437,1.2420634,1.2140367,0.45307195,0.3358377,0.1869239
pork,pork_portion19_day5_rep1,pork_portion19,5,1,Spoiled,2,0.026197271,0.27677563,0.32890487,0.033257037,0.036849078,0.038104698,0.52682805,0.9279226,0.32890487,0.0031872161,0.08672855,0.038104698,0.26804593,0.94383305,0.9499219,0.038986247,0.004843728,0.00318555,0.6834103,0.4503035,0.06414408,0.05564039,0.061672665,0.06814802,0.10190582,0.91099423,0.6834103,0.0043534916,0.08926362,0.05564039,0.5372419,0.07467956,0.2206387,0.056858636,0.009805974,0.009008703,0.8894989,0.65264493,0.0,0.027059034,0.024881037,0.0,0.12037383,1.0,0.8894989,0.0018912116,0.0,0.027059034,0.72593933,0.0586799,0.29536986,0.023138424,0.003368348,0.0075146384,0.88325673,0.47776523,0.34609014,0.04158242,0.04220487,0.043577235,0.03927586,0.60765576,0.88325673,0.0014401405,0.033092007,0.04158242,0.62757784,0.15260719,0.1452753,0.03841692,0.003749771,0.004548274,1.1660824,1.192309,1.1843808,0.20358652,0.14111324,0.20254801
pork,pork_portion20_day5_rep1,pork_portion20,5,1,Spoiled,2,0.026654089,0.24780329,0.25884935,0.041371573,0.055843793,0.056679603,0.50561786,0.9179365,0.25884935,0.00467419,0.114796594,0.056679603,0.23407587,0.93755555,0.97643965,0.05971246,0.0074574025,0.0042501665,0.63756156,0.4540278,0.19056539,0.039879054,0.041693117,0.051666487,0.09617761,0.7026626,0.63756156,0.0021260409,0.06694807,0.039879054,0.52665967,0.055530142,0.16953324,0.040348385,0.0051482576,0.009203841,0.9177978,0.5672894,0.0,0.016567444,0.029526733,0.0,0.10108362,1.0,0.9177978,0.004279703,0.0,0.016567444,0.6839652,0.1135564,0.28750104,0.02148227,0.0099992715,0.00609538,0.8917191,0.5080486,0.37012336,0.051722597,0.0568739,0.05685441,0.042754386,0.5854845,0.8917191,0.0024951426,0.044392936,0.051722597,0.6473695,0.1423013,0.14214177,0.050289843,0.006893769,0.005737811,1.2307202,1.164479,1.2244565,0.20500849,0.15116346,0.15262644
pork,pork_portion11_day5_rep2,pork_portion11,5,2,Spoiled,2,0.06310874,0.34611136,0.43830925,0.06488764,0.06151174,0.06216192,0.5391336,0.8697864,0.43830925,0.0036042247,0.11811006,0.06216192,0.34220344,0.9459816,0.926234,0.062423907,0.006677981,0.004064512,0.64125013,0.3974304,0.05964064,0.06790665,0.06433941,0.066163875,0.09446709,0.9121679,0.64125013,0.0045496053,0.092678174,0.06790665,0.4900927,0.08427789,0.20568407,0.06355896,0.0059933737,0.015009968,0.88404894,0.6303092,0.0026762804,0.047879096,0.05105128,0.020848036,0.116520494,0.9970603,0.88404894,0.0039798752,0.02231483,0.047879096,0.71045756,0.06771447,0.2907918,0.045173377,0.008150031,0.014359448,0.88529575,0.5124855,0.2607248,0.05679883,0.05905516,0.07049129,0.065063916,0.7072598,0.88529575,0.003514867,0.0650581,0.05679883,0.64478564,0.13278478,0.19581579,0.05319228,0.007537417,0.011709583,1.1329592,1.1448804,1.1341763,0.23680867,0.16241986,0.13254204
pork,pork_portion12_day5_rep2,pork_portion12,5,2,Spoiled,2,0.11310314,0.32162178,0.29441112,0.08398567,0.1018625,0.110873275,0.4742732,0.69609094,0.32174182,0.0153419515,0.1770863,0.102064006,0.3097687,0.9274706,0.64320385,0.10673727,0.0072661606,0.47143754,0.7567445,0.46664724,0.0017076907,0.068457454,0.06539419,0.011146743,0.10023307,0.9980364,0.7567445,0.0054721883,0.012199168,0.068457454,0.5712272,0.09721386,0.248679,0.06154969,0.007314359,0.019026153,0.91228026,0.6081661,0.00085613644,0.051646885,0.064990744,0.009252507,0.10879612,0.99911255,0.91228026,0.006682819,0.009414389,0.051646885,0.7058415,0.091010176,0.29215422,0.053469315,0.015936114,0.016117599,0.90050125,0.51613414,0.34427163,0.052578103,0.056369025,0.061511062,0.049349908,0.6184636,0.90050125,0.0026976238,0.05129935,0.052578103,0.65409535,0.14046203,0.15910105,0.049982745,0.0081095565,0.009050626,0.9556865,0.98983616,0.98605216,0.14159657,0.12946716,0.15108372
pork,pork_portion13_day5_rep2,pork_portion13,5,2,Spoiled,2,0.0783401,0.35966745,0.41905332,0.069619335,0.063713275,0.072943926,0.5255534,0.8256327,0.41905332,0.010944395,0.14344756,0.072943926,0.35312587,0.93597215,0.9449289,0.06519767,0.008552547,0.01900394,0.70605534,0.46023965,0.06461963,0.0752821,0.075166136,0.066215925,0.10061887,0.9146137,0.70605534,0.0045908075,0.083722994,0.0752821,0.55048436,0.07944143,0.22616394,0.07171905,0.00656505,0.013590095,0.87682265,0.55853206,0.0,0.05294606,0.04153114,0.0,0.10407106,1.0,0.87682265,0.0022233995,0.0,0.05294606,0.6652503,0.10100959,0.28001377,0.041394927,0.0040201973,0.013683141,0.88885325,0.45041522,0.31860727,0.049025618,0.055350922,0.058772426,0.036424268,0.64159244,0.88885325,0.0021723295,0.050517,0.049025618,0.6149548,0.1666602,0.15445957,0.046681073,0.01131177,0.011717116,1.1354375,1.1120684,1.133683,0.1285932,0.13001952,0.1503446
pork,pork_portion14_day5_rep2,pork_portion14,5,2,Spoiled,2,0.06406433,0.2633615,0.31431797,0.07625109,0.0635447,0.05782666,0.53079534,0.81963027,0.31432074,0.00926147,0.18863411,0.05783008,0.25665015,0.9537543,0.9533276,0.06853586,0.0062365844,0.012636834,0.5780275,0.33556646,0.13684423,0.0451377,0.045269858,0.047902334,0.07288606,0.7662017,0.5780275,0.0040957266,0.06814253,0.0451377,0.43092233,0.09143681,0.15467243,0.04485787,0.004918589,0.0072246958,0.93618387,0.63075066,0.0,0.01934806,0.027384352,0.0,0.11040263,1.0,0.93618387,0.0034841462,0.0,0.01934806,0.7266738,0.08951829,0.29895818,0.021410514,0.008205383,0.006484359,0.8421888,0.51599044,0.41548017,0.04497324,0.044877976,0.044595562,0.037425496,0.5059968,0.8421888,0.002232141,0.02997667,0.04497324,0.6365525,0.12141835,0.11026249,0.04160401,0.005971105,0.004731586,1.1881971,1.1815352,1.2441334,0.32907596,0.21249685,0.21153139
pork,pork_portion15_day5_rep2,pork_portion15,5,2,Spoiled,2,0.020501519,0.22078519,0.34039322,0.037122086,0.075572245,0.08672842,0.5616402,0.95215476,0.34039322,0.010210837,0.079208,0.08672842,0.21642852,0.9200986,0.91249174,0.08041335,0.22855212,0.012276707,0.4631915,0.25650945,0.27887788,0.07137713,0.07390906,0.072512545,0.9679647,0.45635098,0.4631915,0.107692756,0.08276686,0.07137713,0.34455422,0.09374269,0.028458338,0.07532866,0.0065458496,0.0053002047,0.9109849,0.6852624,0.0,0.03328733,0.036518432,0.0,0.123402245,1.0,0.9109849,0.0027867956,0.0,0.03328733,0.7521069,0.051456723,0.3031086,0.031883206,0.0054971823,0.0100342715,0.91708654,0.5651512,0.39745,0.04354193,0.045288753,0.050042696,0.0517703,0.56603116,0.91708654,0.00248397,0.03872773,0.04354193,0.68820053,0.12522611,0.1476937,0.040690295,0.005907247,0.009874379,1.2168794,1.1886286,1.1997113,0.49327484,0.36510417,0.1835204
pork,pork_portion16_day5_rep2,pork_portion16,5,2,Spoiled,2,0.009312701,0.20099384,0.3229832,0.025103074,0.0789632,0.0947982,0.5652568,0.9784803,0.3229832,0.012008873,0.052220177,0.0947982,0.19531652,0.8937313,0.9112221,0.08453101,0.2788233,0.013936601,0.53829706,0.31758124,0.16701089,0.07073459,0.07168662,0.07552786,0.06528545,0.700449,0.53829706,0.0027351414,0.10106924,0.07073459,0.40597954,0.08508958,0.12731914,0.07148755,0.0060027307,0.0077995593,0.84873307,0.62380195,3.2679738e-05,0.035511613,0.039483324,0.00076709926,0.120431915,0.99995685,0.84873307,0.0034428064,0.0009407325,0.035511613,0.69613534,0.05579541,0.28529775,0.034656435,0.0070283585,0.010846923,0.89943576,0.5729443,0.4327948,0.04983299,0.047756523,0.04532154,0.048044544,0.51811135,0.89943576,0.003465886,0.028406154,0.04983299,0.6879267,0.11635143,0.12819147,0.04467745,0.004269856,0.006495821,1.1457679,1.159628,1.2083547,0.33167118,0.28367633,0.16857283
