dataset,public_image_id,portion_id,storage_day,technical_replicate,label_name,label,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77
beef,beef_portion12_day6_rep1,beef_portion12,6,1,Spoiled,2,0.6779997,0.46293044,0.16026832,0.016641965,0.019023577,0.02612092,0.095808774,0.76218295,0.6779997,0.003272376,0.034513127,0.016641965,0.54439837,0.06752325,0.19176228,0.017627679,0.004064546,0.007769406,0.26589736,0.29454902,0.13541014,0.033563953,0.03568839,0.039421253,0.1944378,0.547069,0.29454902,0.0053539854,0.0755334,0.03568839,0.30452213,0.97185594,0.08971525,0.03846606,0.0023617903,0.004965782,0.0077256346,0.122937575,0.3567061,0.009071854,0.017836608,0.028624171,0.6099719,0.97735035,0.3567061,0.003876705,0.025636576,0.028624171,0.13506578,0.04500324,0.84924096,0.02052012,0.005709725,0.00882213,0.122882456,0.086691335,0.26846588,0.022068063,0.023488993,0.022356592,0.69755024,0.67991304,0.26846588,0.007023246,0.06250706,0.022356592,0.10918155,0.06129786,0.89349777,0.02658222,0.005367298,0.00445032,0.9411545,0.77481514,0.82576334,1.2102275,1.230179,0.053797517
beef,beef_portion12_day6_rep2,beef_portion12,6,2,Spoiled,2,0.6776118,0.461013,0.1616514,0.017574731,0.01870694,0.025218373,0.09500852,0.759999,0.6776118,0.002958415,0.03286661,0.017574731,0.54309916,0.06838769,0.19073237,0.017720807,0.0035784084,0.007193807,0.26806334,0.296523,0.13513656,0.034030624,0.037806157,0.03698941,0.19409677,0.54973906,0.296523,0.0070296363,0.06662764,0.037806157,0.3066311,0.9713084,0.09096077,0.04017758,0.0037867355,0.005420152,0.010648391,0.124341235,0.3573357,0.011229767,0.018244715,0.028684251,0.61030227,0.96901345,0.3573357,0.0040567727,0.031128723,0.028684251,0.1367225,0.044566993,0.8497732,0.020979507,0.0055801813,0.008690446,0.12415513,0.08591619,0.27060473,0.02210298,0.021126067,0.021800946,0.69909716,0.68467665,0.27060473,0.006531467,0.054483496,0.021800946,0.10929458,0.06283335,0.8919297,0.024936195,0.0044988226,0.0036093683,0.9386892,0.77462524,0.8245574,1.2097582,1.2271185,0.05350811
beef,beef_portion12_day6_rep3,beef_portion12,6,3,Spoiled,2,0.6750721,0.4618491,0.15929928,0.017217569,0.02000893,0.026874682,0.09618434,0.76262456,0.6750721,0.0036915499,0.0354663,0.017217569,0.5429377,0.06661721,0.1915489,0.018272694,0.004655696,0.0077056643,0.26561826,0.29543027,0.133096,0.03268369,0.03584426,0.03566723,0.19537172,0.5547597,0.29543027,0.0057989317,0.06439462,0.03584426,0.30522913,0.97058797,0.09142286,0.0382324,0.0031806112,0.004261744,0.011598784,0.12582941,0.36056545,0.012759913,0.018620241,0.026366994,0.61045027,0.96716094,0.36056545,0.0038314892,0.034331672,0.026366994,0.1386984,0.04491883,0.84895694,0.020972509,0.0057108845,0.007784504,0.12445648,0.08704346,0.26830712,0.022870654,0.023363713,0.022703925,0.69912773,0.6783534,0.26830712,0.007589203,0.060316365,0.022703925,0.10988234,0.06166684,0.89412194,0.026756829,0.0051274574,0.0046819076,0.9400499,0.7720528,0.82533044,1.2076645,1.2282605,0.05613144
beef,beef_portion13_day6_rep1,beef_portion13,6,1,Spoiled,2,0.70626396,0.52078426,0.22011974,0.029782707,0.030476311,0.026592422,0.1008893,0.6871421,0.70626396,0.00300852,0.027638728,0.029782707,0.59101737,0.051228635,0.18498403,0.02888703,0.0029884216,0.0068778093,0.28422603,0.30298418,0.10464748,0.034402188,0.033029802,0.027315527,0.18030702,0.6579316,0.30299768,0.005504102,0.06070298,0.033021078,0.31520295,0.9730537,0.11123179,0.036250636,0.0026088634,0.0071608443,0.01901912,0.13964406,0.35942104,0.016409447,0.018217636,0.017143365,0.6056808,0.9473444,0.35942104,0.002911723,0.04207528,0.017143365,0.15026608,0.03558726,0.85700303,0.01986577,0.005273172,0.0033212288,0.1217342,0.07521478,0.22874391,0.020110967,0.019804822,0.02105697,0.7148611,0.67418766,0.22874391,0.004042584,0.056056872,0.02105697,0.09365939,0.057282526,0.91172904,0.023498211,0.002885553,0.0024768177,0.9650256,0.80381334,0.8806588,1.2092239,1.236331,0.08166968
beef,beef_portion13_day6_rep2,beef_portion13,6,2,Spoiled,2,0.7039988,0.5213169,0.22229749,0.028034197,0.03051963,0.025850449,0.101234,0.68301237,0.7039988,0.0035165697,0.026984561,0.028034197,0.59081674,0.050110213,0.18368961,0.028368788,0.004355243,0.006559397,0.28213894,0.29951873,0.10486443,0.033898566,0.033278443,0.028913595,0.17953366,0.65361273,0.29951873,0.006083082,0.06601307,0.033278443,0.31181008,0.97389936,0.10974754,0.036384128,0.0036448871,0.0071134144,0.017048905,0.13291399,0.3543214,0.014564124,0.017385978,0.016187409,0.6072911,0.9520811,0.3543214,0.0025331213,0.038306728,0.016187409,0.14364567,0.038195886,0.856058,0.018867297,0.005270892,0.003347617,0.114499785,0.06937074,0.21915431,0.018268976,0.018865556,0.019338164,0.7150982,0.68653667,0.21915431,0.005746392,0.05909086,0.019338164,0.08580781,0.05571365,0.91346353,0.02162921,0.0036819386,0.0031428428,0.9678319,0.80757856,0.8874883,1.2086353,1.2410083,0.08335158
beef,beef_portion13_day6_rep3,beef_portion13,6,3,Spoiled,2,0.7112333,0.5250983,0.22564898,0.029808674,0.030422967,0.027635781,0.10078375,0.6816369,0.7112333,0.0030575031,0.028599815,0.029808674,0.5954067,0.05135518,0.18434548,0.028873868,0.002965094,0.006870923,0.29000488,0.30877706,0.1049062,0.031729523,0.030936727,0.028650776,0.1800246,0.66393924,0.3087784,0.005218973,0.065043725,0.0309373,0.32140613,0.9727139,0.113937415,0.03375573,0.0027950257,0.0056509837,0.019208519,0.13760744,0.3608201,0.015521599,0.017866502,0.01660378,0.6069738,0.94682974,0.3608201,0.0031551914,0.039923295,0.01660378,0.14899853,0.03765911,0.8551802,0.01927175,0.005968828,0.0044252872,0.11712827,0.071040675,0.22046137,0.018182065,0.018119754,0.018278794,0.7163266,0.6807604,0.22046137,0.0036619722,0.056187417,0.018278794,0.088022515,0.05606593,0.91373545,0.020996405,0.0028544737,0.0018366826,0.963813,0.80590755,0.8885216,1.2056088,1.2387043,0.086519375
beef,beef_portion14_day6_rep1,beef_portion14,6,1,Spoiled,2,0.6980601,0.49318594,0.21908484,0.017353518,0.019406915,0.02003899,0.09294114,0.68451697,0.6980601,0.0025082002,0.02259158,0.017353518,0.5710217,0.062307447,0.17720301,0.017524043,0.0049002273,0.0038484603,0.35244277,0.35690325,0.134984,0.02455026,0.025050713,0.03303753,0.16848984,0.62466806,0.35703155,0.0028829798,0.06928317,0.024996132,0.37607363,0.9768695,0.12292863,0.026597578,0.0024029566,0.0061452934,0.025645586,0.14094013,0.36245397,0.020396713,0.022474324,0.024183502,0.60796237,0.9306457,0.36245397,0.0026442455,0.04979877,0.024183502,0.15255468,0.03665639,0.8566145,0.02496812,0.005405664,0.0037618412,0.14688529,0.10743624,0.26564747,0.022036767,0.02183082,0.02257324,0.70662236,0.5968201,0.26564747,0.0046909084,0.05303537,0.02257324,0.13062242,0.054374162,0.9092337,0.02586314,0.004885896,0.005486502,0.93668264,0.7983562,0.85433215,1.2133658,1.2367375,0.05969695
beef,beef_portion14_day6_rep2,beef_portion14,6,2,Spoiled,2,0.6962183,0.4906314,0.21568091,0.018438458,0.021790396,0.019301359,0.09331735,0.688621,0.6962183,0.0044485554,0.021957343,0.018438458,0.5688276,0.06272818,0.17769164,0.01913742,0.006191986,0.006053394,0.34981954,0.3545971,0.13372536,0.025101557,0.024676077,0.03654782,0.16850656,0.6264378,0.3547118,0.0028028123,0.08017576,0.02473569,0.3736752,0.97702587,0.12231657,0.0265653,0.0024638262,0.007690616,0.023683444,0.14190407,0.36659044,0.019506874,0.022401022,0.024149159,0.60791737,0.9364493,0.36659044,0.002250181,0.047153078,0.024149159,0.15404043,0.037309058,0.85467774,0.024772476,0.0053390567,0.003791595,0.14874715,0.10960308,0.27514255,0.022465609,0.021593133,0.021344088,0.7035644,0.6032902,0.27514255,0.0058367583,0.048890833,0.021344088,0.13436045,0.056130648,0.9048736,0.025664106,0.002669562,0.004105037,0.9365315,0.7943581,0.8471121,1.2114701,1.2319558,0.057106737
beef,beef_portion14_day6_rep3,beef_portion14,6,3,Spoiled,2,0.6984376,0.49447635,0.21400653,0.017885897,0.018939275,0.020263558,0.094616115,0.6920373,0.6984376,0.00271463,0.023335334,0.017885897,0.57187164,0.06162214,0.17979623,0.017239243,0.004898536,0.0046320856,0.35088027,0.35629225,0.13356815,0.023012308,0.023228388,0.032785356,0.16888781,0.62775236,0.3565411,0.004135989,0.07199279,0.023331687,0.37519488,0.9767471,0.12318044,0.024699455,0.002698714,0.007318304,0.022590581,0.13994372,0.36208448,0.019376645,0.021937678,0.02229835,0.6074891,0.93872046,0.36208448,0.002506712,0.047890846,0.02229835,0.1513969,0.036852576,0.8559412,0.02420659,0.005525173,0.0032732757,0.1468429,0.10753325,0.2653306,0.021322291,0.022064922,0.02327677,0.7068186,0.59616035,0.2653306,0.0049704146,0.052279893,0.02327677,0.130647,0.054271758,0.9094439,0.025977707,0.0046286387,0.0055012363,0.93773174,0.79660815,0.8527127,1.2126111,1.2365172,0.05997107
beef,beef_portion15_day6_rep1,beef_portion15,6,1,Spoiled,2,0.6596428,0.4650355,0.21625769,0.019998817,0.023459606,0.021707552,0.09088199,0.6700599,0.6596428,0.006284052,0.034077063,0.019998817,0.5415019,0.060593758,0.16429351,0.021339709,0.004959346,0.014199883,0.26192102,0.2987874,0.08181125,0.03828456,0.039003763,0.038536947,0.1930774,0.73568887,0.2987874,0.003479317,0.099295646,0.039003763,0.3058704,0.96353614,0.11726509,0.042230792,0.003733795,0.0059217513,0.0069808955,0.12484548,0.34934473,0.008004748,0.015766347,0.018479584,0.6076147,0.9796893,0.34934473,0.0041722306,0.022025598,0.018479584,0.13498065,0.040701754,0.8539993,0.017262455,0.0052860267,0.0042064167,0.1238131,0.08034931,0.25070563,0.021384574,0.021920485,0.01991197,0.70695555,0.68219274,0.25070563,0.003327923,0.062112357,0.01991197,0.1017406,0.061039817,0.9013102,0.025306243,0.0035347554,0.0041091517,0.93436545,0.8008429,0.8582446,1.1931487,1.2128047,0.061293215
beef,beef_portion15_day6_rep2,beef_portion15,6,2,Spoiled,2,0.654885,0.462566,0.21557608,0.025558427,0.030424561,0.022152318,0.09103366,0.66824234,0.654885,0.008449014,0.037590813,0.025558427,0.5382832,0.059782624,0.16305265,0.027181983,0.0062907124,0.017683635,0.26952922,0.3095082,0.08377178,0.03893599,0.04186656,0.036836546,0.19425406,0.7378024,0.3095082,0.0048039225,0.09079053,0.04186656,0.31661668,0.9612951,0.120999105,0.044592388,0.0048972717,0.0072507816,0.008347265,0.12447703,0.3509377,0.011605213,0.016862484,0.02050818,0.60850173,0.97633755,0.3509377,0.0030481094,0.030045213,0.02050818,0.1350921,0.041756287,0.8529114,0.018802144,0.004767619,0.0046083434,0.12492268,0.07580055,0.2505438,0.019456465,0.020746712,0.019986935,0.7123303,0.7001276,0.2505438,0.0030761794,0.05919538,0.019986935,0.098979495,0.06404016,0.90001464,0.02375972,0.0034035915,0.003726874,0.9293166,0.7992454,0.85797364,1.1892008,1.2080139,0.06339878
beef,beef_portion15_day6_rep3,beef_portion15,6,3,Spoiled,2,0.65729225,0.46059564,0.21766113,0.024254795,0.028513025,0.023023246,0.0893238,0.66656923,0.65729225,0.007806142,0.037304416,0.024254795,0.5379496,0.062038407,0.16192363,0.025853159,0.005929493,0.016699981,0.27073666,0.3066109,0.081320636,0.038917415,0.04074974,0.03857511,0.191459,0.7440568,0.3066109,0.004199028,0.0961713,0.04074974,0.314411,0.9633982,0.1212908,0.04367865,0.0040021976,0.00659939,0.0096352175,0.12428046,0.35072035,0.012476575,0.017604038,0.02052131,0.6089536,0.9726543,0.35072035,0.0032886446,0.031906232,0.02052131,0.1349918,0.04199031,0.8530637,0.01950091,0.0048899786,0.0042122346,0.123013966,0.08121449,0.25041693,0.018517088,0.018847449,0.018675797,0.7048851,0.67733496,0.25041693,0.0040847356,0.0503842,0.018675797,0.101978175,0.060199164,0.90170044,0.022245765,0.0028039222,0.002185044,0.9295536,0.8002821,0.85868746,1.1902418,1.2124089,0.06153855
beef,beef_portion16_day6_rep1,beef_portion16,6,1,Spoiled,2,0.6732014,0.43575978,0.12663163,0.019984484,0.028683476,0.035987046,0.09228,0.81115174,0.6732014,0.0038232622,0.048789676,0.019984484,0.52563787,0.07892664,0.1982836,0.024396872,0.007779333,0.0071805986,0.29299867,0.28829876,0.028567279,0.029794695,0.030106623,0.026538694,0.16135168,0.90758944,0.29322124,0.004062815,0.079623155,0.029869672,0.30385587,0.9821547,0.13957523,0.03276891,0.0039784648,0.007950485,0.021780036,0.1275525,0.33498555,0.020732926,0.022944108,0.021775225,0.6083743,0.93631,0.33498555,0.0034803618,0.053561505,0.021775225,0.13555442,0.03493868,0.86424184,0.025329022,0.0058925687,0.0032136268,0.12714025,0.08459256,0.22406355,0.022255266,0.023070121,0.024353769,0.71608436,0.6271612,0.22406355,0.007936424,0.06497553,0.024353769,0.10130751,0.051651504,0.91984034,0.027153937,0.003550134,0.0036823456,0.9319093,0.7730462,0.8375227,1.2044439,1.2311279,0.067404464
beef,beef_portion16_day6_rep2,beef_portion16,6,2,Spoiled,2,0.6717645,0.43123785,0.120195374,0.019386364,0.026122155,0.02951913,0.09190884,0.82008886,0.6717645,0.00400972,0.039862197,0.019386364,0.52223575,0.080505826,0.19950952,0.02245887,0.0067953584,0.006280695,0.2894836,0.2859088,0.027236301,0.027738063,0.028316068,0.024950828,0.16179194,0.910617,0.28968698,0.0032113246,0.074726336,0.027818125,0.3011364,0.9816464,0.13907178,0.030719256,0.003299863,0.0064859423,0.023584431,0.13116151,0.33824724,0.022274947,0.023520658,0.023313254,0.60765886,0.9319493,0.33824724,0.0033745342,0.057234082,0.023313254,0.13939586,0.03386695,0.8644765,0.026194576,0.0054725325,0.0032010255,0.12872012,0.084935285,0.22756295,0.0217249,0.022542208,0.024313813,0.7166257,0.6309403,0.22756295,0.007305611,0.062139444,0.024313813,0.10252426,0.053001907,0.91816103,0.026762098,0.003051775,0.004220378,0.92983437,0.76871496,0.83269095,1.2044326,1.2283353,0.067879975
beef,beef_portion16_day6_rep3,beef_portion16,6,3,Spoiled,2,0.6719193,0.42924407,0.121397056,0.018991048,0.024584955,0.027797215,0.09126007,0.81826776,0.6719193,0.0038150998,0.03743769,0.018991048,0.5210871,0.081704676,0.19887084,0.021361774,0.0065162187,0.005890941,0.29070714,0.28670087,0.028998286,0.02981585,0.02960962,0.027841054,0.16173156,0.9059045,0.29082313,0.0037335162,0.083817676,0.029810864,0.30196783,0.9819819,0.138746,0.032410182,0.0035576932,0.0077662547,0.020227857,0.12772413,0.33491555,0.018972822,0.021465352,0.02054373,0.6076903,0.9405864,0.33491555,0.0029468266,0.04885163,0.02054373,0.13551746,0.034552496,0.8641935,0.023759078,0.0053140777,0.0025871373,0.12839791,0.087459974,0.22691287,0.021660384,0.022551838,0.024257002,0.71389365,0.61850286,0.22691287,0.008954144,0.06253627,0.024257002,0.10416006,0.051042523,0.919723,0.026655067,0.0037592917,0.004582563,0.9285081,0.77041644,0.83330435,1.2048246,1.2311381,0.06586904
beef,beef_portion17_day6_rep1,beef_portion17,6,1,Spoiled,2,0.69467247,0.5053365,0.17090754,0.026243944,0.027082652,0.029774899,0.10473754,0.7528491,0.69467247,0.0024109238,0.037055835,0.026243944,0.57682455,0.05257368,0.20056406,0.025562286,0.003449122,0.007985562,0.34005165,0.35901088,0.13715851,0.021835854,0.02201178,0.025538623,0.1793868,0.6188679,0.35901088,0.0026963614,0.051602796,0.02201178,0.37465933,0.9710793,0.12222872,0.022981059,0.0023521823,0.0042462745,0.007031253,0.12159636,0.35600194,0.008625255,0.012077009,0.011367918,0.61036426,0.9797953,0.35600194,0.0024966307,0.023385487,0.011367918,0.1338507,0.04550606,0.84830827,0.012748191,0.004463568,0.003565881,0.12980853,0.09098028,0.20175335,0.016286947,0.017773518,0.0163842,0.7229264,0.55065376,0.20175335,0.008966873,0.059791937,0.0163842,0.10334119,0.042845856,0.9372173,0.020515775,0.005558969,0.0054635922,0.9437477,0.78476006,0.8757506,1.2007773,1.2646886,0.094035745
beef,beef_portion17_day6_rep2,beef_portion17,6,2,Spoiled,2,0.69481367,0.50587976,0.170638,0.02538322,0.026799828,0.030185308,0.10475673,0.7533173,0.69481367,0.0024951159,0.037617084,0.02538322,0.5773331,0.052455015,0.20080768,0.025118284,0.003736829,0.0076928944,0.34037298,0.35792857,0.14091471,0.022171164,0.0232502,0.028022708,0.17842011,0.607576,0.3579448,0.004692542,0.054901313,0.023242822,0.37395382,0.97208655,0.11972774,0.024118459,0.002821192,0.006355525,0.010273865,0.1253679,0.353976,0.015714066,0.016249074,0.01380332,0.6090042,0.9711708,0.353976,0.0031810447,0.04052608,0.01380332,0.13663116,0.042491943,0.8516041,0.017072806,0.00595363,0.005286496,0.13149002,0.09371064,0.20269799,0.01564492,0.018048652,0.017660664,0.72220916,0.5384499,0.20269799,0.009840703,0.06332599,0.017660664,0.10608372,0.041785024,0.9382619,0.020576958,0.0070417966,0.0068230145,0.94533557,0.7860365,0.87523055,1.2066944,1.2677593,0.09188702
beef,beef_portion17_day6_rep3,beef_portion17,6,3,Spoiled,2,0.6951733,0.5077729,0.17539032,0.025063187,0.026530739,0.030789366,0.104648165,0.74662584,0.6951733,0.002823178,0.03869396,0.025063187,0.57865864,0.051732197,0.19926088,0.024878157,0.0038637645,0.008400632,0.34293985,0.3559005,0.13629629,0.021085372,0.021236602,0.026457183,0.17413123,0.6181945,0.35592884,0.004814257,0.055168338,0.021262165,0.3729827,0.9737687,0.12137363,0.022427857,0.0031398556,0.005563891,0.008555074,0.121430114,0.3577508,0.010505323,0.0119002815,0.011476981,0.61085624,0.9756395,0.3577508,0.0024592315,0.028508998,0.011476981,0.1342772,0.046504747,0.84759134,0.012629209,0.004394852,0.0037739207,0.13120164,0.091833204,0.20414712,0.015476889,0.018311571,0.015567705,0.7226361,0.5516968,0.20414712,0.007957407,0.06429126,0.015567705,0.104713686,0.043497972,0.93643904,0.02056269,0.0062349387,0.005934958,0.94790316,0.7860245,0.8764264,1.2017449,1.2655842,0.0936854
beef,beef_portion18_day6_rep1,beef_portion18,6,1,Spoiled,2,0.6736772,0.47922337,0.17209722,0.022947492,0.028094372,0.022830727,0.099484846,0.7426708,0.6736772,0.0056252666,0.032442775,0.022947492,0.5537967,0.057066523,0.1904716,0.024959618,0.0063342676,0.01163777,0.23940098,0.25068048,0.07728284,0.027665243,0.028654251,0.031123022,0.17592882,0.69840026,0.25070474,0.0072944425,0.094527215,0.028649975,0.25988266,0.9794692,0.10037966,0.031599686,0.003807754,0.00734726,0.008568327,0.10402049,0.33017734,0.010000758,0.01927687,0.02643192,0.6156414,0.9736048,0.33017734,0.004564689,0.028031833,0.02643192,0.11394026,0.048321344,0.85358775,0.021806255,0.0052557886,0.0062620235,0.11649898,0.06421628,0.23500352,0.014280804,0.0140275005,0.014895941,0.71541286,0.72736806,0.23500352,0.0032653855,0.04298345,0.014895941,0.08562074,0.06464641,0.90303844,0.016246585,0.0028766019,0.002900931,0.97228014,0.79578465,0.85264164,1.2065065,1.2294426,0.059277944
beef,beef_portion18_day6_rep2,beef_portion18,6,2,Spoiled,2,0.67414594,0.47751266,0.18146287,0.021454573,0.025225474,0.016050268,0.09793468,0.7291689,0.67414594,0.0041536437,0.019810567,0.021454573,0.5530212,0.058589336,0.18641706,0.022715623,0.005447967,0.00792814,0.24398664,0.24918978,0.063868135,0.025524138,0.025794419,0.03055792,0.1698068,0.7509593,0.2499801,0.007881156,0.10002561,0.025662087,0.25952175,0.9815119,0.10668878,0.02862808,0.004043244,0.007530798,0.017817551,0.10778988,0.31789023,0.014099658,0.016771873,0.019806283,0.61474365,0.94412607,0.31789023,0.0028593668,0.040692814,0.019806283,0.11522657,0.04205119,0.86311275,0.019320654,0.004286208,0.004318922,0.12614357,0.07907076,0.22919638,0.01456287,0.014560038,0.015265701,0.717131,0.65588355,0.22919638,0.002295984,0.041656386,0.015265701,0.097687885,0.05662985,0.91358143,0.017426873,0.0020383701,0.0028639566,0.97174305,0.80613565,0.8579629,1.2147365,1.2380116,0.055382587
beef,beef_portion18_day6_rep3,beef_portion18,6,3,Spoiled,2,0.67046595,0.47287777,0.18950696,0.015013281,0.017808624,0.0154357,0.095746905,0.71560675,0.67046595,0.0037305912,0.02114371,0.015013281,0.54887766,0.059879627,0.1810818,0.015931563,0.0047470997,0.0072870995,0.24252175,0.25257206,0.07509876,0.027624499,0.02876358,0.034034695,0.17476122,0.7111318,0.2525857,0.0071089463,0.10582484,0.028786508,0.2622649,0.9797293,0.10232324,0.031651128,0.0037795808,0.006782612,0.015866168,0.110033326,0.32723808,0.012725421,0.018644016,0.025765954,0.6147905,0.951084,0.32723808,0.0037162984,0.03619518,0.025765954,0.1189122,0.043813232,0.8590885,0.02152309,0.0042205774,0.006151104,0.12583856,0.077237256,0.23232517,0.013538423,0.013416428,0.014922357,0.71649444,0.66764396,0.23232517,0.0031842864,0.039182674,0.014922357,0.09682448,0.058758795,0.91114205,0.016093792,0.0034251183,0.0032297974,0.9666816,0.8030078,0.8586858,1.2120984,1.2368287,0.058487702
beef,beef_portion19_day6_rep1,beef_portion19,6,1,Spoiled,2,0.673087,0.45340085,0.15428963,0.0187473,0.018966105,0.028119117,0.09436905,0.7697312,0.673087,0.0029650638,0.03673594,0.0187473,0.53670895,0.0701951,0.19109373,0.018186787,0.0033223338,0.0058974973,0.22700441,0.27280423,0.0765652,0.041937362,0.044278134,0.042026304,0.20393503,0.7335022,0.27280423,0.0074261194,0.111402266,0.044278134,0.27561182,0.9607947,0.10610453,0.048212748,0.00384495,0.007406216,0.027079266,0.15699108,0.40188247,0.029087588,0.026166536,0.021962803,0.6070531,0.9335991,0.40188247,0.0035923976,0.067199014,0.021962803,0.17380668,0.04085917,0.844217,0.027426353,0.00810086,0.007966271,0.12555869,0.08020898,0.25176364,0.02304137,0.023014516,0.029752022,0.70934194,0.68474877,0.25176364,0.004280156,0.060033966,0.029752022,0.102506675,0.06155814,0.90106523,0.027694134,0.004664039,0.008275304,0.931967,0.74774903,0.8322654,1.183831,1.2126641,0.09350861
beef,beef_portion19_day6_rep2,beef_portion19,6,2,Spoiled,2,0.6738821,0.45222247,0.15494291,0.017667133,0.018632922,0.023803033,0.09391969,0.7687525,0.6738821,0.0026917267,0.030577743,0.017667133,0.5360954,0.07121874,0.19068846,0.017393796,0.0040115817,0.0051274044,0.22411507,0.26728144,0.07612754,0.042024296,0.04357478,0.03936953,0.20285179,0.72859234,0.26728144,0.007500486,0.107694924,0.04357478,0.27015153,0.9621546,0.1040741,0.047715697,0.0038200812,0.007563733,0.018039042,0.14826004,0.40042987,0.020403158,0.022636935,0.02236722,0.6082629,0.9558207,0.40042987,0.0029917324,0.045961235,0.02236722,0.16551523,0.045087725,0.8397183,0.02425925,0.0057926644,0.0023994606,0.12499161,0.074548565,0.24798575,0.022594778,0.022279635,0.030925304,0.7141175,0.7027863,0.24798575,0.0048612645,0.060503423,0.030925304,0.09789972,0.06377565,0.9009657,0.026898714,0.005743806,0.009424703,0.9338067,0.74783164,0.83460444,1.1803105,1.2131742,0.0931254
beef,beef_portion19_day6_rep3,beef_portion19,6,3,Spoiled,2,0.67716026,0.4581422,0.15395772,0.017909015,0.017886462,0.023023799,0.09552129,0.77122873,0.67716026,0.0025733274,0.028729437,0.017909015,0.54115283,0.06925241,0.1929561,0.017326823,0.0031463183,0.004490596,0.22840148,0.27462754,0.07711545,0.04260089,0.04677705,0.04257999,0.203777,0.73426116,0.27462754,0.007893202,0.11113931,0.04677705,0.27747545,0.9604319,0.10657326,0.050537378,0.0053061205,0.0075639714,0.02314549,0.1527063,0.4034402,0.023436144,0.024412507,0.02310547,0.6077689,0.9436993,0.4034402,0.0032562711,0.052909233,0.02310547,0.17014454,0.043792106,0.8407363,0.02599555,0.006580847,0.003884275,0.124816485,0.07668539,0.24970126,0.023269944,0.022211578,0.032222394,0.71166843,0.69561845,0.24970126,0.006169316,0.060335584,0.032222394,0.09954646,0.06278613,0.9008968,0.027197422,0.0072963866,0.010221397,0.9333748,0.7469368,0.8344088,1.1792979,1.2117658,0.094679154
beef,beef_portion20_day6_rep1,beef_portion20,6,1,Spoiled,2,0.61715883,0.40946624,0.2374975,0.025933113,0.030061495,0.025223102,0.07354375,0.6141535,0.61715883,0.0054930453,0.027413677,0.025933113,0.49293315,0.07287778,0.13101064,0.028267672,0.005401643,0.0063141766,0.50335824,0.390589,0.0048678867,0.036909223,0.03599023,0.0065625147,0.1268998,0.98959714,0.50335824,0.0039057678,0.013227074,0.036909223,0.44060585,0.023446891,0.1975359,0.036037672,0.0057009393,0.011330676,0.011695064,0.13635278,0.3701011,0.01339453,0.031286325,0.03914818,0.60739,0.96893775,0.3701011,0.0062911576,0.03229389,0.03914818,0.14898977,0.041171778,0.8493253,0.034301855,0.006886054,0.0057235714,0.14427148,0.10317656,0.20244828,0.019025348,0.01900318,0.018390948,0.73512137,0.49268043,0.20244828,0.0056828484,0.04930966,0.018390948,0.11748303,0.04017232,0.9451396,0.023117227,0.0026101114,0.0019227626,0.09801617,0.79704344,0.89712787,0.71427137,0.814616,0.100866504
beef,beef_portion20_day6_rep2,beef_portion20,6,2,Spoiled,2,0.6201581,0.41386515,0.24111454,0.02576113,0.029050078,0.026561392,0.074207135,0.6102832,0.6201581,0.0044580405,0.029441878,0.02576113,0.49667624,0.07200997,0.13086687,0.027583312,0.0047629694,0.0059048953,0.50043833,0.38800725,0.004886908,0.03351745,0.033538647,0.0067046215,0.12680587,0.98952097,0.50043833,0.004046651,0.013555602,0.03351745,0.4379774,0.023568714,0.1966758,0.03339887,0.005849818,0.01033821,0.00850222,0.11068816,0.32760134,0.010582238,0.02028108,0.025433341,0.61167747,0.97388995,0.32760134,0.0047587566,0.029488,0.025433341,0.118712515,0.042428885,0.8586256,0.022683706,0.005531683,0.0054379306,0.14510332,0.105482504,0.20580082,0.020496314,0.020970378,0.02077619,0.7319741,0.48931572,0.20580082,0.0048463433,0.058134593,0.02077619,0.11989571,0.040038683,0.94433117,0.025131982,0.003717283,0.0061939084,0.100612745,0.8205878,0.8970562,0.735162,0.812672,0.08574706
